transaction_date,value_date,description,reference,debit,credit,balance
2024-10-16,2024-10-16,Payment from Customer_0014,REF56254962,0.0,11.34,28117.26
2024-10-16,2024-10-16,Payment from Customer_0074,REF80157666,0.0,38.14,28155.4
2024-10-16,2024-10-16,Invoice payment - Customer_0029,REF79298063,0.0,80.31,28235.71
2024-10-16,2024-10-16,Payment from Customer_0097,REF23510322,0.0,41.78,28277.49
2024-10-16,2024-10-16,Service payment - Customer_0036,REF31217680,0.0,53.44,28330.93
2024-10-16,2024-10-16,Project payment - Customer_0069,REF88321514,0.0,94.91,28425.84
2024-10-17,2024-10-17,Invoice payment - Customer_0080,REF14174599,0.0,145.16,28571.0
2024-10-17,2024-10-17,Invoice payment - Customer_0009,REF51883083,0.0,74.74,28645.74
2024-10-17,2024-10-17,Invoice payment - Customer_0072,REF61927472,0.0,50.24,28695.98
2024-10-17,2024-10-17,Payment from Customer_0098,REF48611184,0.0,67.91,28763.89
2024-10-17,2024-10-17,Project payment - Customer_0064,REF41297592,0.0,143.69,28907.58
2024-10-17,2024-10-17,Project payment - Customer_0069,REF83812919,0.0,111.87,29019.45
2024-10-17,2024-10-17,Service payment - Customer_0094,REF11267340,0.0,117.15,29136.6
2024-10-18,2024-10-18,Service payment - Customer_0062,REF75655144,0.0,62.12,29198.72
2024-10-18,2024-10-18,Project payment - Customer_0057,REF15004115,0.0,122.95,29321.67
2024-10-18,2024-10-18,Project payment - Customer_0044,REF17030165,0.0,67.19,29388.86
2024-10-18,2024-10-18,Service payment - Customer_0042,REF61979518,0.0,38.43,29427.29
2024-10-18,2024-10-18,Invoice payment - Customer_0085,REF39663376,0.0,43.5,29470.79
2024-10-18,2024-10-18,Project payment - Customer_0001,REF68278872,0.0,102.14,29572.93
2024-10-18,2024-10-18,Payment from Customer_0020,REF31120295,0.0,58.31,29631.24
2024-10-18,2024-10-18,Project payment - Customer_0049,REF54440049,0.0,130.21,29761.45
2024-10-18,2024-10-18,Payment from Customer_0016,REF54098257,0.0,15.39,29776.84
2024-10-18,2024-10-18,Project payment - Customer_0093,REF37572819,0.0,64.33,29841.17
2024-10-18,2024-10-18,Payment from Customer_0036,REF59423191,0.0,43.07,29884.24
2024-10-18,2024-10-18,Invoice payment - Customer_0028,REF45098505,0.0,47.45,29931.69
2024-10-19,2024-10-19,Service payment - Customer_0035,REF92289123,0.0,89.73,30021.42
2024-10-19,2024-10-19,Service payment - Customer_0059,REF12216675,0.0,10.0,30031.42
2024-10-19,2024-10-19,Project payment - Customer_0043,REF97817820,0.0,139.37,30170.79
2024-10-19,2024-10-19,Service payment - Customer_0006,REF25419777,0.0,88.74,30259.53
2024-10-19,2024-10-19,Invoice payment - Customer_0032,REF69820233,0.0,104.95,30364.48
2024-10-19,2024-10-19,Service payment - Customer_0098,REF59398921,0.0,114.28,30478.76
2024-10-19,2024-10-19,Invoice payment - Customer_0018,REF97282568,0.0,133.28,30612.04
2024-10-20,2024-10-20,Project payment - Customer_0051,REF60653318,0.0,118.84,30730.88
2024-10-20,2024-10-20,Service payment - Customer_0019,REF39962614,0.0,58.14,30789.02
2024-10-20,2024-10-20,Project payment - Customer_0054,REF19192606,0.0,127.02,30916.04
2024-10-20,2024-10-20,Invoice payment - Customer_0097,REF82067619,0.0,43.71,30959.75
2024-10-20,2024-10-20,Invoice payment - Customer_0079,REF93516285,0.0,58.87,31018.62
2024-10-20,2024-10-20,Payment from Customer_0095,REF62338725,0.0,26.14,31044.76
2024-10-21,2024-10-21,Invoice payment - Customer_0092,REF22160358,0.0,54.71,31099.47
2024-10-21,2024-10-21,Payment from Customer_0085,REF24549880,0.0,40.75,31140.22
2024-10-21,2024-10-21,Project payment - Customer_0066,REF99389272,0.0,101.71,31241.93
2024-10-21,2024-10-21,Service payment - Customer_0024,REF48423650,0.0,45.13,31287.06
2024-10-21,2024-10-21,Inventory purchase,REF96945044,3259.86,0.0,28027.2
2024-10-21,2024-10-21,Project payment - Customer_0036,REF87539484,0.0,51.43,28078.63
2024-10-21,2024-10-21,Invoice payment - Customer_0058,REF59876849,0.0,58.85,28137.48
2024-10-21,2024-10-21,Service payment - Customer_0028,REF92827777,0.0,54.85,28192.33
2024-10-21,2024-10-21,Service payment - Customer_0064,REF16634447,0.0,160.63,28352.96
2024-10-21,2024-10-21,Project payment - Customer_0090,REF91180164,0.0,54.07,28407.03
2024-10-21,2024-10-21,Service payment - Customer_0097,REF10230091,0.0,49.61,28456.64
2024-10-21,2024-10-21,Payment from Customer_0069,REF23020080,0.0,65.37,28522.01
2024-10-21,2024-10-21,Invoice payment - Customer_0063,REF18593335,0.0,63.98,28585.99
2024-10-21,2024-10-21,Invoice payment - Customer_0030,REF40349180,0.0,52.54,28638.53
2024-10-22,2024-10-22,Invoice payment - Customer_0026,REF54301113,0.0,40.37,28678.9
2024-10-22,2024-10-22,Utility bill payment,REF45073821,145.65,0.0,28533.25
2024-10-22,2024-10-22,Invoice payment - Customer_0086,REF25843723,0.0,69.47,28602.72
2024-10-22,2024-10-22,Invoice payment - Customer_0059,REF36543065,0.0,10.29,28613.01
2024-10-22,2024-10-22,Project payment - Customer_0001,REF47441422,0.0,80.33,28693.34
2024-10-22,2024-10-22,Project payment - Customer_0052,REF60281141,0.0,49.29,28742.63
2024-10-22,2024-10-22,Payment from Customer_0084,REF80787080,0.0,132.08,28874.71
2024-10-22,2024-10-22,Service payment - Customer_0094,REF44482279,0.0,135.61,29010.32
2024-10-22,2024-10-22,Payment from Customer_0012,REF61659020,0.0,183.5,29193.82
2024-10-23,2024-10-23,Project payment - Customer_0018,REF45870468,0.0,152.3,29346.12
2024-10-23,2024-10-23,Invoice payment - Customer_0060,REF50098277,0.0,74.03,29420.15
2024-10-23,2024-10-23,Project payment - Customer_0049,REF79508806,0.0,123.88,29544.03
2024-10-23,2024-10-23,Service payment - Customer_0062,REF66290380,0.0,53.75,29597.78
2024-10-23,2024-10-23,Payment from Customer_0014,REF81817433,0.0,10.38,29608.16
2024-10-23,2024-10-23,Service payment - Customer_0086,REF41502467,0.0,76.48,29684.64
2024-10-23,2024-10-23,Payment from Customer_0091,REF34115065,0.0,84.34,29768.98
2024-10-23,2024-10-23,Invoice payment - Customer_0099,REF86582075,0.0,81.86,29850.84
2024-10-23,2024-10-23,Service payment - Customer_0083,REF72951709,0.0,90.84,29941.68
2024-10-23,2024-10-23,Service payment - Customer_0007,REF95168147,0.0,47.99,29989.67
2024-10-23,2024-10-23,Service payment - Customer_0033,REF97805626,0.0,114.14,30103.81
2024-10-23,2024-10-23,Service payment - Customer_0071,REF15433778,0.0,166.2,30270.01
2024-10-23,2024-10-23,Invoice payment - Customer_0088,REF53849760,0.0,79.27,30349.28
2024-10-23,2024-10-23,Project payment - Customer_0078,REF26562471,0.0,60.41,30409.69
2024-10-23,2024-10-23,Invoice payment - Customer_0026,REF10637152,0.0,28.12,30437.81
2024-10-23,2024-10-23,Project payment - Customer_0096,REF54392084,0.0,88.75,30526.56
2024-10-23,2024-10-23,Project payment - Customer_0092,REF75464926,0.0,44.67,30571.23
2024-10-24,2024-10-24,Invoice payment - Customer_0076,REF82104776,0.0,89.24,30660.47
2024-10-24,2024-10-24,Project payment - Customer_0073,REF52320142,0.0,55.6,30716.07
2024-10-24,2024-10-24,Project payment - Customer_0027,REF56270388,0.0,41.83,30757.9
2024-10-24,2024-10-24,Project payment - Customer_0005,REF41684881,0.0,40.83,30798.73
2024-10-24,2024-10-24,Project payment - Customer_0098,REF24588653,0.0,88.3,30887.03
2024-10-24,2024-10-24,Service payment - Customer_0044,REF97085133,0.0,62.84,30949.87
2024-10-24,2024-10-24,Project payment - Customer_0003,REF25286177,0.0,109.92,31059.79
2024-10-24,2024-10-24,Project payment - Customer_0053,REF31650280,0.0,90.57,31150.36
2024-10-24,2024-10-24,Service payment - Customer_0065,REF62554056,0.0,101.66,31252.02
2024-10-24,2024-10-24,Invoice payment - Customer_0097,REF30610339,0.0,31.82,31283.84
2024-10-24,2024-10-24,Invoice payment - Customer_0057,REF70738169,0.0,131.34,31415.18
2024-10-25,2024-10-25,Service payment - Customer_0042,REF96166467,0.0,38.84,31454.02
2024-10-25,2024-10-25,Invoice payment - Customer_0094,REF36564663,0.0,106.72,31560.74
2024-10-25,2024-10-25,Service payment - Customer_0013,REF95973917,0.0,101.15,31661.89
2024-10-25,2024-10-25,Project payment - Customer_0000,REF71485671,0.0,185.75,31847.64
2024-10-25,2024-10-25,Payment from Customer_0050,REF88485015,0.0,145.62,31993.26
2024-10-25,2024-10-25,Service payment - Customer_0019,REF99113497,0.0,33.64,32026.9
2024-10-25,2024-10-25,Service payment - Customer_0022,REF67017754,0.0,143.69,32170.59
2024-10-25,2024-10-25,Invoice payment - Customer_0053,REF77570271,0.0,125.68,32296.27
2024-10-26,2024-10-26,Invoice payment - Customer_0066,REF75100878,0.0,80.05,32376.32
2024-10-26,2024-10-26,Service payment - Customer_0025,REF28148670,0.0,24.05,32400.37
2024-10-26,2024-10-26,Service payment - Customer_0019,REF63769149,0.0,58.72,32459.09
2024-10-26,2024-10-26,Project payment - Customer_0017,REF43750410,0.0,121.81,32580.9
2024-10-26,2024-10-26,Payment from Customer_0000,REF91043739,0.0,151.61,32732.51
2024-10-26,2024-10-26,Payment from Customer_0026,REF85587020,0.0,31.01,32763.52
2024-10-26,2024-10-26,Payment from Customer_0011,REF88476771,0.0,73.74,32837.26
2024-10-26,2024-10-26,Project payment - Customer_0028,REF52006316,0.0,71.3,32908.56
2024-10-26,2024-10-26,Payment from Customer_0046,REF53215153,0.0,151.98,33060.54
2024-10-26,2024-10-26,Invoice payment - Customer_0092,REF99231703,0.0,45.84,33106.38
2024-10-26,2024-10-26,Invoice payment - Customer_0083,REF46643457,0.0,59.42,33165.8
2024-10-27,2024-10-27,Invoice payment - Customer_0031,REF18188050,0.0,74.24,33240.04
2024-10-27,2024-10-27,Payment from Customer_0039,REF30765021,0.0,72.86,33312.9
2024-10-27,2024-10-27,Project payment - Customer_0075,REF29254325,0.0,102.68,33415.58
2024-10-27,2024-10-27,Service payment - Customer_0037,REF38750536,0.0,120.82,33536.4
2024-10-27,2024-10-27,Invoice payment - Customer_0021,REF32432166,0.0,64.69,33601.09
2024-10-27,2024-10-27,Payment from Customer_0081,REF79001026,0.0,108.4,33709.49
2024-10-27,2024-10-27,Service payment - Customer_0004,REF33170970,0.0,135.06,33844.55
2024-10-27,2024-10-27,Invoice payment - Customer_0027,REF61760583,0.0,32.05,33876.6
2024-10-27,2024-10-27,Service payment - Customer_0026,REF99021447,0.0,37.99,33914.59
2024-10-27,2024-10-27,Payment from Customer_0052,REF16481181,0.0,89.95,34004.54
2024-10-28,2024-10-28,Payment from Customer_0037,REF39211593,0.0,86.14,34090.68
2024-10-28,2024-10-28,Project payment - Customer_0072,REF35502988,0.0,49.38,34140.06
2024-10-28,2024-10-28,Project payment - Customer_0099,REF96404118,0.0,56.87,34196.93
2024-10-28,2024-10-28,Service payment - Customer_0039,REF65598116,0.0,76.19,34273.12
2024-10-28,2024-10-28,Project payment - Customer_0009,REF32871369,0.0,51.16,34324.28
2024-10-28,2024-10-28,Payment from Customer_0010,REF81606159,0.0,146.93,34471.21
2024-10-28,2024-10-28,Service payment - Customer_0030,REF73659849,0.0,52.17,34523.38
2024-10-28,2024-10-28,Invoice payment - Customer_0040,REF49247686,0.0,66.83,34590.21
2024-10-28,2024-10-28,Invoice payment - Customer_0054,REF85936307,0.0,154.7,34744.91
2024-10-28,2024-10-28,Service payment - Customer_0012,REF35225562,0.0,144.86,34889.77
2024-10-29,2024-10-29,Payment from Customer_0094,REF77007624,0.0,115.16,35004.93
2024-10-29,2024-10-29,Payment from Customer_0060,REF84114705,0.0,52.88,35057.81
2024-10-29,2024-10-29,Payment from Customer_0058,REF96183550,0.0,55.89,35113.7
2024-10-29,2024-10-29,Invoice payment - Customer_0014,REF89743955,0.0,12.46,35126.16
2024-10-29,2024-10-29,Invoice payment - Customer_0039,REF96850362,0.0,99.29,35225.45
2024-10-29,2024-10-29,Service payment - Customer_0082,REF64986650,0.0,39.38,35264.83
2024-10-29,2024-10-29,Project payment - Customer_0008,REF15651825,0.0,82.75,35347.58
2024-10-29,2024-10-29,Payment from Customer_0001,REF20470566,0.0,80.34,35427.92
2024-10-29,2024-10-29,Service payment - Customer_0020,REF29149270,0.0,99.8,35527.72
2024-10-29,2024-10-29,Payment from Customer_0059,REF55852098,0.0,10.6,35538.32
2024-10-29,2024-10-29,Invoice payment - Customer_0038,REF36475548,0.0,111.46,35649.78
2024-10-29,2024-10-29,Invoice payment - Customer_0035,REF58487831,0.0,100.74,35750.52
2024-10-30,2024-10-30,Invoice payment - Customer_0000,REF18999925,0.0,172.85,35923.37
2024-10-30,2024-10-30,Invoice payment - Customer_0029,REF56000457,0.0,92.73,36016.1
2024-10-30,2024-10-30,Payment from Customer_0035,REF37153592,0.0,80.54,36096.64
2024-10-30,2024-10-30,Service payment - Customer_0023,REF16905400,0.0,148.24,36244.88
2024-10-30,2024-10-30,Invoice payment - Customer_0091,REF61860855,0.0,49.27,36294.15
2024-10-30,2024-10-30,Invoice payment - Customer_0025,REF52638195,0.0,22.83,36316.98
2024-10-30,2024-10-30,Service payment - Customer_0024,REF37053829,0.0,44.15,36361.13
2024-10-30,2024-10-30,Payment from Customer_0011,REF75656432,0.0,44.47,36405.6
2024-10-31,2024-10-31,Payment from Customer_0035,REF11872713,0.0,73.83,36479.43
2024-10-31,2024-10-31,Service payment - Customer_0024,REF69814495,0.0,53.21,36532.64
2024-10-31,2024-10-31,Payment from Customer_0093,REF96945109,0.0,60.14,36592.78
2024-10-31,2024-10-31,Invoice payment - Customer_0058,REF85547136,0.0,59.41,36652.19
2024-10-31,2024-10-31,Invoice payment - Customer_0032,REF70185152,0.0,93.18,36745.37
2024-10-31,2024-10-31,Payment from Customer_0096,REF16320442,0.0,77.94,36823.31
2024-10-31,2024-10-31,Service payment - Customer_0048,REF22619922,0.0,113.75,36937.06
2024-10-31,2024-10-31,Service payment - Customer_0062,REF40627306,0.0,66.94,37004.0
2024-10-31,2024-10-31,Invoice payment - Customer_0068,REF63607059,0.0,77.27,37081.27
2024-10-31,2024-10-31,Invoice payment - Customer_0089,REF21025122,0.0,81.6,37162.87
2024-10-31,2024-10-31,Payment from Customer_0075,REF99372589,0.0,109.15,37272.02
2024-10-31,2024-10-31,Project payment - Customer_0083,REF80634130,0.0,84.97,37356.99
2024-10-31,2024-10-31,Payment from Customer_0079,REF60766487,0.0,71.43,37428.42
2024-11-01,2024-11-01,Monthly office rent,REF58913631,1716.94,0.0,35711.48
2024-11-01,2024-11-01,Invoice payment - Customer_0062,REF12201544,0.0,79.97,35791.45
2024-11-01,2024-11-01,Invoice payment - Customer_0013,REF17766357,0.0,119.77,35911.22
2024-11-01,2024-11-01,Service payment - Customer_0081,REF38262898,0.0,121.89,36033.11
2024-11-01,2024-11-01,Project payment - Customer_0020,REF78199610,0.0,114.36,36147.47
2024-11-01,2024-11-01,Payment from Customer_0080,REF96021202,0.0,166.29,36313.76
2024-11-01,2024-11-01,Payment from Customer_0090,REF84230408,0.0,105.13,36418.89
2024-11-01,2024-11-01,Project payment - Customer_0019,REF14667619,0.0,65.66,36484.55
2024-11-01,2024-11-01,Payment from Customer_0099,REF18180631,0.0,67.52,36552.07
2024-11-01,2024-11-01,Project payment - Customer_0026,REF22861814,0.0,48.01,36600.08
2024-11-01,2024-11-01,Project payment - Customer_0015,REF40556907,0.0,47.59,36647.67
2024-11-02,2024-11-02,Payment from Customer_0058,REF83903305,0.0,88.33,36736.0
2024-11-02,2024-11-02,Payment from Customer_0042,REF39980561,0.0,56.46,36792.46
2024-11-02,2024-11-02,Service payment - Customer_0068,REF15291352,0.0,131.65,36924.11
2024-11-02,2024-11-02,Project payment - Customer_0070,REF75717278,0.0,58.77,36982.88
2024-11-02,2024-11-02,Project payment - Customer_0021,REF73019421,0.0,128.43,37111.31
2024-11-02,2024-11-02,Project payment - Customer_0048,REF10530554,0.0,129.37,37240.68
2024-11-02,2024-11-02,Service payment - Customer_0040,REF85464604,0.0,87.39,37328.07
2024-11-03,2024-11-03,Service payment - Customer_0040,REF90229385,0.0,69.66,37397.73
2024-11-03,2024-11-03,Payment from Customer_0090,REF23047195,0.0,84.79,37482.52
2024-11-03,2024-11-03,Invoice payment - Customer_0072,REF10030123,0.0,66.98,37549.5
2024-11-03,2024-11-03,Service payment - Customer_0035,REF74834343,0.0,117.17,37666.67
2024-11-03,2024-11-03,Invoice payment - Customer_0068,REF83588382,0.0,125.51,37792.18
2024-11-03,2024-11-03,Project payment - Customer_0071,REF87032896,0.0,196.67,37988.85
2024-11-04,2024-11-04,Payment from Customer_0097,REF56261920,0.0,58.51,38047.36
2024-11-04,2024-11-04,Invoice payment - Customer_0022,REF91458411,0.0,212.57,38259.93
2024-11-04,2024-11-04,Project payment - Customer_0083,REF79423786,0.0,90.96,38350.89
2024-11-04,2024-11-04,Service payment - Customer_0000,REF99288986,0.0,270.59,38621.48
2024-11-05,2024-11-05,Invoice payment - Customer_0003,REF11625570,0.0,81.16,38702.64
2024-11-05,2024-11-05,Project payment - Customer_0060,REF67764842,0.0,82.71,38785.35
2024-11-05,2024-11-05,Project payment - Customer_0067,REF64223712,0.0,109.91,38895.26
2024-11-05,2024-11-05,Payment from Customer_0034,REF52575466,0.0,263.74,39159.0
2024-11-05,2024-11-05,Service payment - Customer_0087,REF87707180,0.0,101.86,39260.86
2024-11-05,2024-11-05,Invoice payment - Customer_0068,REF39832417,0.0,140.85,39401.71
2024-11-05,2024-11-05,Project payment - Customer_0097,REF67698453,0.0,59.21,39460.92
2024-11-05,2024-11-05,Service payment - Customer_0098,REF65599132,0.0,115.74,39576.66
2024-11-05,2024-11-05,Project payment - Customer_0096,REF15765349,0.0,99.15,39675.81
2024-11-05,2024-11-05,Invoice payment - Customer_0000,REF29257757,0.0,200.49,39876.3
2024-11-05,2024-11-05,Packaging Shipping expense,REF26715674,124.38,0.0,39751.92
2024-11-06,2024-11-06,Service payment - Customer_0060,REF36124102,0.0,96.02,39847.94
2024-11-06,2024-11-06,Invoice payment - Customer_0024,REF99043927,0.0,75.97,39923.91
2024-11-06,2024-11-06,Invoice payment - Customer_0094,REF84681961,0.0,157.8,40081.71
2024-11-06,2024-11-06,Project payment - Customer_0067,REF10703957,0.0,92.75,40174.46
2024-11-06,2024-11-06,Payment from Customer_0070,REF68079497,0.0,57.01,40231.47
2024-11-06,2024-11-06,Project payment - Customer_0032,REF49973793,0.0,105.98,40337.45
2024-11-06,2024-11-06,Project payment - Customer_0031,REF77673402,0.0,134.14,40471.59
2024-11-06,2024-11-06,Payment from Customer_0049,REF35916067,0.0,149.01,40620.6
2024-11-06,2024-11-06,Service payment - Customer_0042,REF36892924,0.0,46.59,40667.19
2024-11-07,2024-11-07,Service payment - Customer_0059,REF29582575,0.0,15.57,40682.76
2024-11-07,2024-11-07,Service payment - Customer_0027,REF36506613,0.0,63.25,40746.01
2024-11-07,2024-11-07,Service payment - Customer_0077,REF41172904,0.0,117.0,40863.01
2024-11-07,2024-11-07,Service payment - Customer_0032,REF35016765,0.0,92.96,40955.97
2024-11-07,2024-11-07,Service payment - Customer_0056,REF21869671,0.0,109.92,41065.89
2024-11-07,2024-11-07,Invoice payment - Customer_0057,REF24707228,0.0,145.72,41211.61
2024-11-07,2024-11-07,Service payment - Customer_0051,REF62843195,0.0,131.79,41343.4
2024-11-07,2024-11-07,Project payment - Customer_0005,REF60042487,0.0,72.75,41416.15
2024-11-07,2024-11-07,Invoice payment - Customer_0024,REF24056402,0.0,65.37,41481.52
2024-11-07,2024-11-07,Invoice payment - Customer_0064,REF59457340,0.0,205.5,41687.02
2024-11-08,2024-11-08,Project payment - Customer_0004,REF42623948,0.0,142.92,41829.94
2024-11-08,2024-11-08,Project payment - Customer_0053,REF30326161,0.0,151.87,41981.81
2024-11-08,2024-11-08,Project payment - Customer_0061,REF75088014,0.0,91.11,42072.92
2024-11-08,2024-11-08,Project payment - Customer_0037,REF75937532,0.0,131.19,42204.11
2024-11-08,2024-11-08,Service payment - Customer_0017,REF48361592,0.0,138.53,42342.64
2024-11-08,2024-11-08,Payment from Customer_0008,REF21104859,0.0,138.42,42481.06
2024-11-08,2024-11-08,Invoice payment - Customer_0002,REF75718834,0.0,156.74,42637.8
2024-11-08,2024-11-08,Invoice payment - Customer_0079,REF50450834,0.0,70.54,42708.34
2024-11-08,2024-11-08,Invoice payment - Customer_0001,REF44432407,0.0,67.87,42776.21
2024-11-09,2024-11-09,Payment from Customer_0012,REF45549580,0.0,183.33,42959.54
2024-11-09,2024-11-09,Payment from Customer_0071,REF77009621,0.0,204.12,43163.66
2024-11-09,2024-11-09,Invoice payment - Customer_0000,REF31532080,0.0,260.39,43424.05
2024-11-09,2024-11-09,Project payment - Customer_0050,REF81669766,0.0,161.6,43585.65
2024-11-09,2024-11-09,Invoice payment - Customer_0073,REF11163087,0.0,64.75,43650.4
2024-11-09,2024-11-09,Project payment - Customer_0049,REF20628241,0.0,140.81,43791.21
2024-11-09,2024-11-09,Service payment - Customer_0055,REF46237082,0.0,103.27,43894.48
2024-11-09,2024-11-09,Payment from Customer_0014,REF64297906,0.0,16.21,43910.69
2024-11-10,2024-11-10,Payment from Customer_0085,REF22954134,0.0,66.58,43977.27
2024-11-10,2024-11-10,Invoice payment - Customer_0043,REF60739423,0.0,199.72,44176.99
2024-11-10,2024-11-10,Service payment - Customer_0087,REF40973430,0.0,146.84,44323.83
2024-11-10,2024-11-10,Service payment - Customer_0093,REF58418316,0.0,65.76,44389.59
2024-11-10,2024-11-10,Project payment - Customer_0028,REF69475662,0.0,78.47,44468.06
2024-11-10,2024-11-10,Project payment - Customer_0020,REF95410634,0.0,130.57,44598.63
2024-11-10,2024-11-10,Payment from Customer_0038,REF58864304,0.0,123.42,44722.05
2024-11-10,2024-11-10,Invoice payment - Customer_0061,REF49466458,0.0,47.63,44769.68
2024-11-10,2024-11-10,Payment from Customer_0004,REF11938871,0.0,174.3,44943.98
2024-11-11,2024-11-11,Payment from Customer_0086,REF25935089,0.0,107.33,45051.31
2024-11-11,2024-11-11,Project payment - Customer_0055,REF31543593,0.0,124.28,45175.59
2024-11-11,2024-11-11,Service payment - Customer_0031,REF15654107,0.0,121.08,45296.67
2024-11-11,2024-11-11,Payment from Customer_0069,REF79259867,0.0,123.23,45419.9
2024-11-11,2024-11-11,Service payment - Customer_0091,REF14905490,0.0,120.16,45540.06
2024-11-11,2024-11-11,Invoice payment - Customer_0005,REF97870947,0.0,65.51,45605.57
2024-11-11,2024-11-11,Invoice payment - Customer_0043,REF11017120,0.0,203.66,45809.23
2024-11-11,2024-11-11,Project payment - Customer_0019,REF87323145,0.0,56.94,45866.17
2024-11-11,2024-11-11,Project payment - Customer_0049,REF79264284,0.0,148.75,46014.92
2024-11-11,2024-11-11,Inventory purchase,REF42496371,3855.39,0.0,42159.53
2024-11-12,2024-11-12,Project payment - Customer_0056,REF50793295,0.0,142.68,42302.21
2024-11-12,2024-11-12,Payment from Customer_0004,REF34696468,0.0,122.49,42424.7
2024-11-12,2024-11-12,Service payment - Customer_0024,REF72120385,0.0,69.23,42493.93
2024-11-12,2024-11-12,Project payment - Customer_0096,REF81825907,0.0,83.88,42577.81
2024-11-12,2024-11-12,Employee payroll,REF63996484,3784.95,0.0,38792.86
2024-11-12,2024-11-12,Payment from Customer_0021,REF65667504,0.0,122.98,38915.84
2024-11-12,2024-11-12,Payment from Customer_0042,REF18499680,0.0,39.67,38955.51
2024-11-12,2024-11-12,Service payment - Customer_0070,REF38614200,0.0,63.65,39019.16
2024-11-12,2024-11-12,Project payment - Customer_0065,REF80044899,0.0,126.02,39145.18
2024-11-12,2024-11-12,Payment from Customer_0014,REF91790258,0.0,11.11,39156.29
2024-11-13,2024-11-13,Invoice payment - Customer_0083,REF12516519,0.0,119.7,39275.99
2024-11-13,2024-11-13,Payment from Customer_0013,REF54811118,0.0,127.67,39403.66
2024-11-13,2024-11-13,Invoice payment - Customer_0068,REF64694129,0.0,132.05,39535.71
2024-11-13,2024-11-13,Service payment - Customer_0004,REF94369606,0.0,135.85,39671.56
2024-11-13,2024-11-13,Payment from Customer_0060,REF74015731,0.0,62.35,39733.91
2024-11-13,2024-11-13,Service payment - Customer_0032,REF44841116,0.0,111.72,39845.63
2024-11-13,2024-11-13,Project payment - Customer_0051,REF80154432,0.0,155.35,40000.98
2024-11-13,2024-11-13,Payment from Customer_0086,REF36811158,0.0,109.27,40110.25
2024-11-13,2024-11-13,Service payment - Customer_0071,REF58647197,0.0,285.15,40395.4
2024-11-13,2024-11-13,Invoice payment - Customer_0088,REF92324642,0.0,126.56,40521.96
2024-11-14,2024-11-14,Invoice payment - Customer_0033,REF20638217,0.0,173.98,40695.94
2024-11-14,2024-11-14,Payment from Customer_0016,REF26191377,0.0,20.83,40716.77
2024-11-14,2024-11-14,Invoice payment - Customer_0089,REF48329514,0.0,91.75,40808.52
2024-11-14,2024-11-14,Payment from Customer_0025,REF72081099,0.0,21.85,40830.37
2024-11-15,2024-11-15,Invoice payment - Customer_0031,REF68407699,0.0,101.09,40931.46
2024-11-15,2024-11-15,Service payment - Customer_0085,REF19092874,0.0,66.13,40997.59
2024-11-15,2024-11-15,Business insurance premium,REF42107259,268.57,0.0,40729.02
2024-11-15,2024-11-15,Service payment - Customer_0074,REF97896125,0.0,49.81,40778.83
2024-11-15,2024-11-15,Payment from Customer_0009,REF23854923,0.0,120.56,40899.39
2024-11-15,2024-11-15,Service payment - Customer_0083,REF99846044,0.0,102.75,41002.14
2024-11-15,2024-11-15,Project payment - Customer_0022,REF80442502,0.0,192.32,41194.46
2024-11-15,2024-11-15,Payment from Customer_0072,REF73913134,0.0,87.69,41282.15
2024-11-15,2024-11-15,Service payment - Customer_0095,REF34709871,0.0,39.78,41321.93
2024-11-15,2024-11-15,Service payment - Customer_0026,REF36368183,0.0,55.34,41377.27
2024-11-15,2024-11-15,Service payment - Customer_0052,REF23979679,0.0,110.17,41487.44
2024-11-16,2024-11-16,Invoice payment - Customer_0019,REF96938430,0.0,72.38,41559.82
2024-11-16,2024-11-16,Payment from Customer_0040,REF57289612,0.0,107.47,41667.29
2024-11-16,2024-11-16,Payment from Customer_0057,REF54269021,0.0,156.81,41824.1
2024-11-16,2024-11-16,Service payment - Customer_0086,REF31623092,0.0,88.93,41913.03
2024-11-16,2024-11-16,Invoice payment - Customer_0037,REF54113787,0.0,139.53,42052.56
2024-11-16,2024-11-16,Service payment - Customer_0005,REF84168970,0.0,70.22,42122.78
2024-11-16,2024-11-16,Payment from Customer_0051,REF52267056,0.0,95.58,42218.36
2024-11-16,2024-11-16,Service payment - Customer_0010,REF24644313,0.0,159.9,42378.26
2024-11-17,2024-11-17,Invoice payment - Customer_0074,REF27337970,0.0,53.8,42432.06
2024-11-17,2024-11-17,Payment from Customer_0040,REF85032441,0.0,81.61,42513.67
2024-11-17,2024-11-17,Project payment - Customer_0061,REF84055049,0.0,88.99,42602.66
2024-11-17,2024-11-17,Invoice payment - Customer_0042,REF14664015,0.0,50.83,42653.49
2024-11-17,2024-11-17,Service payment - Customer_0054,REF94901516,0.0,166.02,42819.51
2024-11-17,2024-11-17,Invoice payment - Customer_0025,REF62304529,0.0,21.23,42840.74
2024-11-18,2024-11-18,Project payment - Customer_0008,REF51011017,0.0,121.54,42962.28
2024-11-18,2024-11-18,Payment from Customer_0052,REF43540244,0.0,108.21,43070.49
2024-11-18,2024-11-18,Service payment - Customer_0055,REF97593738,0.0,145.66,43216.15
2024-11-18,2024-11-18,Service payment - Customer_0051,REF51274895,0.0,157.84,43373.99
2024-11-18,2024-11-18,Project payment - Customer_0057,REF28169313,0.0,119.91,43493.9
