transaction_date,value_date,description,reference,debit,credit,balance
2020-05-15,2020-05-15,Business materials,REF84147905,1328.48,0.0,209231.81
2020-05-15,2020-05-15,Service payment - Jimenez-Singh,REF25229144,0.0,935.74,210167.55
2020-05-15,2020-05-15,Business insurance premium,REF64087726,248.6,0.0,209918.95
2020-05-15,2020-05-15,Fuel purchase,REF45801338,363.41,0.0,209555.54
2020-05-16,2020-05-16,Business materials,REF23446609,1296.06,0.0,208259.48
2020-05-23,2020-05-23,Business materials,REF47489542,908.69,0.0,207350.79
2020-05-25,2020-05-25,Fuel purchase,REF69653594,249.72,0.0,207101.07
2020-05-27,2020-05-27,Business materials,REF24364583,1018.19,0.0,206082.88
2020-05-30,2020-05-30,"Invoice payment - Harris, Haney and Lewis",REF75452052,0.0,1364.48,207447.36
2020-05-30,2020-05-30,Invoice payment - Hughes LLC,REF16561367,0.0,2949.36,210396.72
2020-05-30,2020-05-30,Invoice payment - Lowe-James,REF79141720,0.0,1017.42,211414.14
2020-05-30,2020-05-30,"Invoice payment - Jackson, Madden and Fernandez",REF27916256,0.0,1611.34,213025.48
2020-05-30,2020-05-30,Project payment - Jimenez-Singh,REF91033079,0.0,1130.16,214155.64
2020-06-02,2020-06-02,Subcontractors expense,REF27702988,1408.92,0.0,212746.72
2020-06-03,2020-06-03,Equipment Rental expense,REF61246512,591.54,0.0,212155.18
2020-06-05,2020-06-05,Fuel purchase,REF86077312,318.74,0.0,211836.44
2020-06-07,2020-06-07,Fuel purchase,REF67744641,355.5,0.0,211480.94
2020-06-07,2020-06-07,Vehicle Maintenance expense,REF29525130,104.58,0.0,211376.36
2020-06-10,2020-06-10,Vehicle Maintenance expense,REF63897972,222.99,0.0,211153.37
2020-06-10,2020-06-10,Safety Equipment expense,REF28710592,99.5,0.0,211053.87
2020-06-10,2020-06-10,Fuel purchase,REF59134100,477.01,0.0,210576.86
2020-06-12,2020-06-12,Fuel purchase,REF55810807,517.89,0.0,210058.97
2020-06-12,2020-06-12,Tools expense,REF23664454,162.17,0.0,209896.8
2020-06-15,2020-06-15,"Payment from Jackson, Madden and Fernandez",REF58311626,0.0,1788.73,211685.53
2020-06-15,2020-06-15,"Payment from Harris, Haney and Lewis",REF68724734,0.0,1495.92,213181.45
2020-06-15,2020-06-15,Project payment - Lowe-James,REF28229456,0.0,1035.72,214217.17
2020-06-15,2020-06-15,Service payment - Hughes LLC,REF15689173,0.0,2449.53,216666.7
2020-06-15,2020-06-15,Payment from Jimenez-Singh,REF86575827,0.0,873.79,217540.49
2020-06-15,2020-06-15,Business insurance premium,REF10552326,248.07,0.0,217292.42
2020-06-18,2020-06-18,Business materials,REF79821396,952.7,0.0,216339.72
2020-06-19,2020-06-19,Tools expense,REF78478129,201.93,0.0,216137.79
2020-06-20,2020-06-20,Fuel purchase,REF13795269,413.75,0.0,215724.04
2020-06-21,2020-06-21,Safety Equipment expense,REF63934350,108.45,0.0,215615.59
2020-06-28,2020-06-28,Business materials,REF48631717,836.18,0.0,214779.41
2020-06-28,2020-06-28,Safety Equipment expense,REF27071771,97.72,0.0,214681.69
2020-06-29,2020-06-29,Equipment Rental expense,REF28774327,650.3,0.0,214031.39
2020-06-30,2020-06-30,"Project payment - Harris, Haney and Lewis",REF44265069,0.0,1430.82,215462.21
2020-06-30,2020-06-30,Payment from Lowe-James,REF35899484,0.0,1076.74,216538.95
2020-06-30,2020-06-30,"Service payment - Jackson, Madden and Fernandez",REF11513101,0.0,1540.51,218079.46
2020-06-30,2020-06-30,Service payment - Jimenez-Singh,REF76600816,0.0,536.51,218615.97
2020-07-03,2020-07-03,Tools expense,REF83807315,135.93,0.0,218480.04
2020-07-04,2020-07-04,Business materials,REF26786557,1536.19,0.0,216943.85
2020-07-11,2020-07-11,Fuel purchase,REF54841240,275.69,0.0,216668.16
2020-07-12,2020-07-12,Safety Equipment expense,REF35844610,122.46,0.0,216545.7
2020-07-13,2020-07-13,Business materials,REF75975746,953.89,0.0,215591.81
2020-07-14,2020-07-14,Permits Licenses expense,REF36523853,115.74,0.0,215476.07
2020-07-15,2020-07-15,Project payment - Jimenez-Singh,REF21477754,0.0,919.17,216395.24
2020-07-15,2020-07-15,"Invoice payment - Harris, Haney and Lewis",REF14536068,0.0,1158.01,217553.25
2020-07-15,2020-07-15,"Project payment - Jackson, Madden and Fernandez",REF85820709,0.0,1620.48,219173.73
2020-07-15,2020-07-15,Payment from Hughes LLC,REF34250528,0.0,2193.18,221366.91
2020-07-15,2020-07-15,Business insurance premium,REF84167464,247.61,0.0,221119.3
2020-07-19,2020-07-19,Safety Equipment expense,REF99699052,91.82,0.0,221027.48
2020-07-22,2020-07-22,Business materials,REF33143743,572.11,0.0,220455.37
2020-07-30,2020-07-30,Invoice payment - Jimenez-Singh,REF31247258,0.0,644.88,221100.25
2020-07-30,2020-07-30,"Service payment - Harris, Haney and Lewis",REF24005603,0.0,1346.26,222446.51
2020-07-30,2020-07-30,Payment from Hughes LLC,REF95629338,0.0,2331.45,224777.96
2020-07-30,2020-07-30,"Project payment - Jackson, Madden and Fernandez",REF20848034,0.0,1331.17,226109.13
2020-07-30,2020-07-30,Subcontractors expense,REF72820607,923.18,0.0,225185.95
2020-07-31,2020-07-31,Fuel purchase,REF18640288,434.87,0.0,224751.08
2020-08-01,2020-08-01,Tools expense,REF46997589,139.46,0.0,224611.62
2020-08-02,2020-08-02,Fuel purchase,REF69538601,274.39,0.0,224337.23
2020-08-03,2020-08-03,Fuel purchase,REF12025176,88.54,0.0,224248.69
2020-08-04,2020-08-04,Tools expense,REF10159879,110.79,0.0,224137.9
2020-08-08,2020-08-08,Equipment Rental expense,REF96099005,613.92,0.0,223523.98
2020-08-08,2020-08-08,Business materials,REF27627586,532.15,0.0,222991.83
2020-08-10,2020-08-10,Business materials,REF48075144,658.86,0.0,222332.97
2020-08-15,2020-08-15,"Payment from Jackson, Madden and Fernandez",REF94471952,0.0,1074.29,223407.26
2020-08-15,2020-08-15,"Service payment - Harris, Haney and Lewis",REF42216910,0.0,1350.6,224757.86
2020-08-15,2020-08-15,Project payment - Lowe-James,REF53348411,0.0,871.28,225629.14
2020-08-15,2020-08-15,Service payment - Jimenez-Singh,REF57842583,0.0,826.44,226455.58
2020-08-15,2020-08-15,Invoice payment - Hughes LLC,REF75245031,0.0,2385.91,228841.49
2020-08-15,2020-08-15,Business insurance premium,REF65943326,252.43,0.0,228589.06
2020-08-17,2020-08-17,Business materials,REF86241455,1144.54,0.0,227444.52
2020-08-18,2020-08-18,Tools expense,REF43919802,113.45,0.0,227331.07
2020-08-18,2020-08-18,Fuel purchase,REF89156859,183.21,0.0,227147.86
2020-08-19,2020-08-19,Fuel purchase,REF72939010,344.17,0.0,226803.69
2020-08-20,2020-08-20,Fuel purchase,REF94415778,359.55,0.0,226444.14
2020-08-30,2020-08-30,Payment from Hughes LLC,REF37003135,0.0,2811.06,229255.2
2020-08-30,2020-08-30,"Invoice payment - Harris, Haney and Lewis",REF57434559,0.0,813.65,230068.85
2020-08-30,2020-08-30,Invoice payment - Jimenez-Singh,REF12078038,0.0,757.19,230826.04
2020-08-30,2020-08-30,"Service payment - Jackson, Madden and Fernandez",REF15064215,0.0,1881.51,232707.55
2020-08-30,2020-08-30,Service payment - Lowe-James,REF91491866,0.0,805.07,233512.62
2020-09-03,2020-09-03,Equipment Rental expense,REF77313667,358.75,0.0,233153.87
2020-09-03,2020-09-03,Vehicle Maintenance expense,REF48089527,73.55,0.0,233080.32
2020-09-05,2020-09-05,Business materials,REF76943188,994.27,0.0,232086.05
2020-09-07,2020-09-07,Equipment Rental expense,REF27618720,455.89,0.0,231630.16
2020-09-08,2020-09-08,Fuel purchase,REF98182355,194.47,0.0,231435.69
2020-09-13,2020-09-13,Equipment Rental expense,REF41018487,568.29,0.0,230867.4
2020-09-14,2020-09-14,Subcontractors expense,REF42463410,689.28,0.0,230178.12
2020-09-15,2020-09-15,Business insurance premium,REF72986152,223.28,0.0,229954.84
2020-09-15,2020-09-15,"Invoice payment - Jackson, Madden and Fernandez",REF21250707,0.0,1154.04,231108.88
2020-09-15,2020-09-15,Project payment - Lowe-James,REF64331576,0.0,910.13,232019.01
2020-09-15,2020-09-15,Payment from Jimenez-Singh,REF70494206,0.0,846.7,232865.71
2020-09-15,2020-09-15,Service payment - Hughes LLC,REF15637763,0.0,2610.48,235476.19
2020-09-15,2020-09-15,"Service payment - Harris, Haney and Lewis",REF69676707,0.0,1186.39,236662.58
2020-09-17,2020-09-17,Fuel purchase,REF97343511,194.93,0.0,236467.65
2020-09-21,2020-09-21,Tools expense,REF46557179,119.55,0.0,236348.1
2020-09-26,2020-09-26,Vehicle Maintenance expense,REF80218290,165.52,0.0,236182.58
2020-09-26,2020-09-26,Safety Equipment expense,REF54598683,91.61,0.0,236090.97
2020-09-29,2020-09-29,Tools expense,REF42064903,135.78,0.0,235955.19
2020-09-30,2020-09-30,Service payment - Jimenez-Singh,REF60723622,0.0,823.11,236778.3
2020-09-30,2020-09-30,"Project payment - Harris, Haney and Lewis",REF30131957,0.0,1015.59,237793.89
2020-09-30,2020-09-30,"Service payment - Jackson, Madden and Fernandez",REF48341280,0.0,920.38,238714.27
2020-09-30,2020-09-30,Payment from Lowe-James,REF29051349,0.0,535.59,239249.86
2020-10-02,2020-10-02,Fuel purchase,REF62515575,263.44,0.0,238986.42
2020-10-03,2020-10-03,Tools expense,REF57672181,131.88,0.0,238854.54
2020-10-05,2020-10-05,Vehicle Maintenance expense,REF23686527,162.07,0.0,238692.47
2020-10-05,2020-10-05,Business materials,REF74083075,625.29,0.0,238067.18
2020-10-08,2020-10-08,Fuel purchase,REF33557097,335.65,0.0,237731.53
2020-10-10,2020-10-10,Permits Licenses expense,REF75032580,81.89,0.0,237649.64
2020-10-15,2020-10-15,Business insurance premium,REF76271392,196.24,0.0,237453.4
2020-10-15,2020-10-15,Service payment - Jimenez-Singh,REF69998156,0.0,631.67,238085.07
2020-10-15,2020-10-15,Project payment - Hughes LLC,REF80637315,0.0,1640.02,239725.09
2020-10-15,2020-10-15,"Service payment - Harris, Haney and Lewis",REF26241311,0.0,1011.75,240736.84
2020-10-15,2020-10-15,"Payment from Jackson, Madden and Fernandez",REF62559281,0.0,1119.6,241856.44
2020-10-15,2020-10-15,Payment from Lowe-James,REF47330036,0.0,706.44,242562.88
2020-10-18,2020-10-18,Subcontractors expense,REF85682515,977.06,0.0,241585.82
2020-10-22,2020-10-22,Safety Equipment expense,REF42771433,67.0,0.0,241518.82
2020-10-23,2020-10-23,Fuel purchase,REF97164377,256.27,0.0,241262.55
2020-10-27,2020-10-27,Business materials,REF98437844,357.22,0.0,240905.33
2020-10-30,2020-10-30,Service payment - Lowe-James,REF55724893,0.0,746.96,241652.29
2020-10-30,2020-10-30,Service payment - Hughes LLC,REF35674928,0.0,2412.59,244064.88
2020-10-30,2020-10-30,"Project payment - Harris, Haney and Lewis",REF89039582,0.0,886.56,244951.44
2020-10-30,2020-10-30,Invoice payment - Jimenez-Singh,REF84679504,0.0,639.66,245591.1
2020-11-01,2020-11-01,Business materials,REF10848180,747.46,0.0,244843.64
2020-11-01,2020-11-01,Vehicle Maintenance expense,REF63591893,154.97,0.0,244688.67
2020-11-01,2020-11-01,Subcontractors expense,REF73071349,418.38,0.0,244270.29
2020-11-15,2020-11-15,Fuel purchase,REF94918924,336.17,0.0,243934.12
2020-11-15,2020-11-15,"Project payment - Jackson, Madden and Fernandez",REF86329872,0.0,1328.8,245262.92
2020-11-15,2020-11-15,Business insurance premium,REF88991913,166.94,0.0,245095.98
2020-11-15,2020-11-15,Payment from Hughes LLC,REF41486462,0.0,1500.02,246596.0
2020-11-15,2020-11-15,"Payment from Harris, Haney and Lewis",REF62391355,0.0,831.58,247427.58
2020-11-15,2020-11-15,Invoice payment - Jimenez-Singh,REF21720919,0.0,439.58,247867.16
2020-11-15,2020-11-15,Safety Equipment expense,REF25674979,35.78,0.0,247831.38
2020-11-15,2020-11-15,Business materials,REF96508560,473.79,0.0,247357.59
2020-11-17,2020-11-17,Permits Licenses expense,REF44421030,68.0,0.0,247289.59
2020-11-18,2020-11-18,Vehicle Maintenance expense,REF55456815,106.63,0.0,247182.96
2020-11-25,2020-11-25,Fuel purchase,REF36212235,312.63,0.0,246870.33
2020-11-27,2020-11-27,Equipment Rental expense,REF63950513,347.39,0.0,246522.94
2020-11-28,2020-11-28,Tools expense,REF33590043,84.83,0.0,246438.11
2020-11-28,2020-11-28,Vehicle Maintenance expense,REF88473236,109.89,0.0,246328.22
2020-11-29,2020-11-29,Tools expense,REF15966808,67.92,0.0,246260.3
2020-11-30,2020-11-30,Project payment - Hughes LLC,REF32460632,0.0,1548.97,247809.27
2020-11-30,2020-11-30,"Invoice payment - Jackson, Madden and Fernandez",REF92304632,0.0,903.21,248712.48
2020-11-30,2020-11-30,Invoice payment - Jimenez-Singh,REF61395705,0.0,565.79,249278.27
2020-12-02,2020-12-02,Safety Equipment expense,REF55697725,25.84,0.0,249252.43
2020-12-05,2020-12-05,Business materials,REF47633244,589.37,0.0,248663.06
2020-12-06,2020-12-06,Subcontractors expense,REF86552594,224.77,0.0,248438.29
2020-12-06,2020-12-06,Business materials,REF64357272,502.13,0.0,247936.16
2020-12-09,2020-12-09,Fuel purchase,REF51276005,111.27,0.0,247824.89
2020-12-15,2020-12-15,"Payment from Harris, Haney and Lewis",REF89452439,0.0,685.6,248510.49
2020-12-15,2020-12-15,Service payment - Hughes LLC,REF19856512,0.0,975.74,249486.23
2020-12-15,2020-12-15,"Service payment - Jackson, Madden and Fernandez",REF13470037,0.0,694.17,250180.4
2020-12-15,2020-12-15,Project payment - Jimenez-Singh,REF27638460,0.0,413.68,250594.08
2020-12-15,2020-12-15,Business insurance premium,REF71919342,115.54,0.0,250478.54
2020-12-18,2020-12-18,Fuel purchase,REF74894628,200.82,0.0,250277.72
2020-12-22,2020-12-22,Tools expense,REF21054288,33.91,0.0,250243.81
2020-12-26,2020-12-26,Subcontractors expense,REF15897295,476.51,0.0,249767.3
2020-12-27,2020-12-27,Business materials,REF96365006,765.17,0.0,249002.13
2020-12-29,2020-12-29,Business materials,REF85568766,311.52,0.0,248690.61
2020-12-30,2020-12-30,Project payment - Jimenez-Singh,REF23317707,0.0,340.8,249031.41
2020-12-30,2020-12-30,"Service payment - Harris, Haney and Lewis",REF84912006,0.0,506.39,249537.8
2020-12-30,2020-12-30,"Project payment - Jackson, Madden and Fernandez",REF10385818,0.0,764.42,250302.22
2020-12-30,2020-12-30,Subcontractors expense,REF50998831,445.49,0.0,249856.73
2020-12-30,2020-12-30,Payment from Lowe-James,REF42859231,0.0,455.14,250311.87
2021-01-01,2021-01-01,Fuel purchase,REF98474463,244.41,0.0,250067.46
2021-01-03,2021-01-03,Business materials,REF13627754,558.25,0.0,249509.21
2021-01-04,2021-01-04,Business materials,REF94145652,407.29,0.0,249101.92
2021-01-06,2021-01-06,Fuel purchase,REF99973630,181.17,0.0,248920.75
2021-01-07,2021-01-07,Fuel purchase,REF39889081,277.2,0.0,248643.55
2021-01-09,2021-01-09,Business materials,REF87943456,512.87,0.0,248130.68
2021-01-13,2021-01-13,Business materials,REF56070546,593.6,0.0,247537.08
2021-01-14,2021-01-14,Business materials,REF67852303,477.33,0.0,247059.75
2021-01-15,2021-01-15,"Service payment - Jackson, Madden and Fernandez",REF37065371,0.0,764.49,247824.24
2021-01-15,2021-01-15,"Service payment - Harris, Haney and Lewis",REF54115461,0.0,667.72,248491.96
2021-01-15,2021-01-15,Invoice payment - Jimenez-Singh,REF28449457,0.0,563.19,249055.15
2021-01-15,2021-01-15,Invoice payment - Lowe-James,REF49777062,0.0,534.04,249589.19
2021-01-15,2021-01-15,Business insurance premium,REF35907174,136.01,0.0,249453.18
2021-01-23,2021-01-23,Business materials,REF76431107,350.89,0.0,249102.29
2021-01-25,2021-01-25,Equipment Rental expense,REF44475332,391.69,0.0,248710.6
2021-01-25,2021-01-25,Business materials,REF49166724,762.66,0.0,247947.94
2021-01-27,2021-01-27,Permits Licenses expense,REF23684431,47.37,0.0,247900.57
2021-01-28,2021-01-28,Safety Equipment expense,REF25650666,69.88,0.0,247830.69
2021-01-29,2021-01-29,Equipment Rental expense,REF21286467,372.4,0.0,247458.29
2021-01-30,2021-01-30,"Payment from Jackson, Madden and Fernandez",REF78791085,0.0,745.81,248204.1
2021-01-30,2021-01-30,Payment from Lowe-James,REF58226564,0.0,462.23,248666.33
2021-01-30,2021-01-30,"Invoice payment - Harris, Haney and Lewis",REF95275826,0.0,759.04,249425.37
2021-01-30,2021-01-30,Invoice payment - Jimenez-Singh,REF12745563,0.0,493.16,249918.53
2021-01-30,2021-01-30,Project payment - Hughes LLC,REF25212813,0.0,1300.76,251219.29
2021-02-01,2021-02-01,Tools expense,REF54498697,70.7,0.0,251148.59
2021-02-02,2021-02-02,Fuel purchase,REF53892556,264.6,0.0,250883.99
2021-02-06,2021-02-06,Equipment Rental expense,REF32382841,303.44,0.0,250580.55
2021-02-07,2021-02-07,Permits Licenses expense,REF52839590,51.67,0.0,250528.88
2021-02-12,2021-02-12,Fuel purchase,REF98113457,75.61,0.0,250453.27
2021-02-12,2021-02-12,Subcontractors expense,REF65895058,766.57,0.0,249686.7
2021-02-13,2021-02-13,Tools expense,REF62706566,56.98,0.0,249629.72
2021-02-15,2021-02-15,"Invoice payment - Harris, Haney and Lewis",REF45130166,0.0,721.36,250351.08
2021-02-15,2021-02-15,Fuel purchase,REF13529331,290.09,0.0,250060.99
2021-02-15,2021-02-15,"Service payment - Jackson, Madden and Fernandez",REF79889608,0.0,997.88,251058.87
2021-02-15,2021-02-15,Invoice payment - Hughes LLC,REF84946379,0.0,1946.11,253004.98
2021-02-15,2021-02-15,Service payment - Jimenez-Singh,REF31652633,0.0,667.9,253672.88
2021-02-15,2021-02-15,Project payment - Lowe-James,REF95936866,0.0,609.71,254282.59
2021-02-15,2021-02-15,Business insurance premium,REF63392991,154.17,0.0,254128.42
2021-02-16,2021-02-16,Subcontractors expense,REF48522513,690.07,0.0,253438.35
2021-02-22,2021-02-22,Business materials,REF57537577,521.62,0.0,252916.73
2021-02-24,2021-02-24,Tools expense,REF61872110,73.63,0.0,252843.1
2021-02-25,2021-02-25,Business materials,REF73458468,572.21,0.0,252270.89
2021-02-26,2021-02-26,Tools expense,REF91003366,90.64,0.0,252180.25
2021-02-27,2021-02-27,Fuel purchase,REF65329732,174.42,0.0,252005.83
2021-02-27,2021-02-27,Business materials,REF96146551,727.63,0.0,251278.2
2021-02-28,2021-02-28,Invoice payment - Jimenez-Singh,REF78782302,0.0,359.3,251637.5
2021-02-28,2021-02-28,Project payment - Lowe-James,REF91109643,0.0,680.75,252318.25
2021-02-28,2021-02-28,"Service payment - Harris, Haney and Lewis",REF17332930,0.0,843.62,253161.87
2021-02-28,2021-02-28,"Project payment - Jackson, Madden and Fernandez",REF94567258,0.0,1171.2,254333.07
2021-03-04,2021-03-04,Business materials,REF67191956,895.2,0.0,253437.87
2021-03-10,2021-03-10,Permits Licenses expense,REF61524941,47.01,0.0,253390.86
2021-03-10,2021-03-10,Fuel purchase,REF94811296,285.69,0.0,253105.17
2021-03-15,2021-03-15,Project payment - Lowe-James,REF14701396,0.0,906.69,254011.86
2021-03-15,2021-03-15,Project payment - Jimenez-Singh,REF27257397,0.0,542.38,254554.24
2021-03-15,2021-03-15,Business insurance premium,REF60513825,205.31,0.0,254348.93
2021-03-15,2021-03-15,"Payment from Jackson, Madden and Fernandez",REF37135395,0.0,1041.96,255390.89
2021-03-15,2021-03-15,Service payment - Hughes LLC,REF54476472,0.0,2090.85,257481.74
2021-03-17,2021-03-17,Permits Licenses expense,REF43629583,61.26,0.0,257420.48
2021-03-18,2021-03-18,Fuel purchase,REF65647109,263.14,0.0,257157.34
2021-03-19,2021-03-19,Fuel purchase,REF52601817,383.87,0.0,256773.47
2021-03-20,2021-03-20,Safety Equipment expense,REF50642319,60.48,0.0,256712.99
2021-03-21,2021-03-21,Fuel purchase,REF49078315,215.78,0.0,256497.21
2021-03-22,2021-03-22,Tools expense,REF26683851,122.7,0.0,256374.51
2021-03-25,2021-03-25,Fuel purchase,REF52626409,508.75,0.0,255865.76
2021-03-30,2021-03-30,Service payment - Lowe-James,REF78338818,0.0,1041.87,256907.63
2021-03-30,2021-03-30,Subcontractors expense,REF50835925,615.05,0.0,256292.58
2021-03-30,2021-03-30,Project payment - Hughes LLC,REF88225028,0.0,1839.65,258132.23
2021-03-30,2021-03-30,"Payment from Jackson, Madden and Fernandez",REF22709335,0.0,1555.55,259687.78
2021-03-30,2021-03-30,"Project payment - Harris, Haney and Lewis",REF40383554,0.0,986.02,260673.8
2021-04-04,2021-04-04,Permits Licenses expense,REF16287537,148.5,0.0,260525.3
2021-04-12,2021-04-12,Permits Licenses expense,REF50231823,72.52,0.0,260452.78
2021-04-12,2021-04-12,Subcontractors expense,REF84735581,590.85,0.0,259861.93
2021-04-15,2021-04-15,Business insurance premium,REF20513032,225.15,0.0,259636.78
2021-04-15,2021-04-15,"Service payment - Harris, Haney and Lewis",REF26247042,0.0,1466.13,261102.91
2021-04-15,2021-04-15,"Invoice payment - Jackson, Madden and Fernandez",REF18339790,0.0,1590.23,262693.14
2021-04-15,2021-04-15,Project payment - Jimenez-Singh,REF20934748,0.0,599.74,263292.88
2021-04-15,2021-04-15,Invoice payment - Lowe-James,REF99254031,0.0,868.75,264161.63
2021-04-15,2021-04-15,Business materials,REF46684014,821.25,0.0,263340.38
2021-04-15,2021-04-15,Invoice payment - Hughes LLC,REF73378130,0.0,3026.46,266366.84
2021-04-18,2021-04-18,Business materials,REF25771598,1108.64,0.0,265258.2
2021-04-23,2021-04-23,Vehicle Maintenance expense,REF32998221,242.31,0.0,265015.89
2021-04-23,2021-04-23,Safety Equipment expense,REF56963573,135.95,0.0,264879.94
2021-04-25,2021-04-25,Fuel purchase,REF66504757,285.91,0.0,264594.03
2021-04-30,2021-04-30,Service payment - Lowe-James,REF57241796,0.0,471.77,265065.8
2021-04-30,2021-04-30,"Invoice payment - Harris, Haney and Lewis",REF62213036,0.0,1465.84,266531.64
2021-04-30,2021-04-30,Service payment - Hughes LLC,REF55857477,0.0,2296.02,268827.66
2021-04-30,2021-04-30,Invoice payment - Jimenez-Singh,REF32010055,0.0,831.07,269658.73
2021-04-30,2021-04-30,"Service payment - Jackson, Madden and Fernandez",REF12248484,0.0,1058.7,270717.43
2021-05-01,2021-05-01,Permits Licenses expense,REF43676001,76.08,0.0,270641.35
2021-05-01,2021-05-01,Business materials,REF75652431,686.23,0.0,269955.12
2021-05-06,2021-05-06,Vehicle Maintenance expense,REF33739291,226.47,0.0,269728.65
2021-05-06,2021-05-06,Tools expense,REF34265942,122.44,0.0,269606.21
2021-05-08,2021-05-08,Vehicle Maintenance expense,REF52727688,168.41,0.0,269437.8
2021-05-08,2021-05-08,Equipment Rental expense,REF18953080,283.1,0.0,269154.7
2021-05-11,2021-05-11,Subcontractors expense,REF32944765,1542.17,0.0,267612.53
2021-05-13,2021-05-13,Subcontractors expense,REF32483067,1422.51,0.0,266190.02
2021-05-15,2021-05-15,Project payment - Lowe-James,REF55696693,0.0,908.81,267098.83
2021-05-15,2021-05-15,Project payment - Jimenez-Singh,REF96974782,0.0,976.48,268075.31
2021-05-15,2021-05-15,"Service payment - Jackson, Madden and Fernandez",REF93023700,0.0,2025.53,270100.84
2021-05-15,2021-05-15,"Service payment - Harris, Haney and Lewis",REF42557205,0.0,1454.93,271555.77
2021-05-15,2021-05-15,Business insurance premium,REF40468140,277.99,0.0,271277.78
2021-05-15,2021-05-15,Fuel purchase,REF99120121,198.9,0.0,271078.88
2021-05-17,2021-05-17,Fuel purchase,REF36268295,559.36,0.0,270519.52
2021-05-21,2021-05-21,Permits Licenses expense,REF93948973,71.18,0.0,270448.34
2021-05-24,2021-05-24,Business materials,REF93587787,1268.8,0.0,269179.54
2021-05-25,2021-05-25,Business materials,REF46354812,864.42,0.0,268315.12
2021-05-27,2021-05-27,Subcontractors expense,REF18390769,1609.8,0.0,266705.32
2021-05-30,2021-05-30,Project payment - Jimenez-Singh,REF58395696,0.0,1081.94,267787.26
2021-05-30,2021-05-30,"Payment from Harris, Haney and Lewis",REF24791112,0.0,1424.42,269211.68
2021-05-30,2021-05-30,"Payment from Jackson, Madden and Fernandez",REF41901280,0.0,2001.68,271213.36
2021-05-30,2021-05-30,Service payment - Lowe-James,REF89163036,0.0,780.71,271994.07
2021-06-02,2021-06-02,Fuel purchase,REF51492181,463.32,0.0,271530.75
2021-06-03,2021-06-03,Safety Equipment expense,REF10534728,80.93,0.0,271449.82
2021-06-04,2021-06-04,Business materials,REF92049413,870.78,0.0,270579.04
2021-06-05,2021-06-05,Business materials,REF12465722,1279.72,0.0,269299.32
2021-06-12,2021-06-12,Permits Licenses expense,REF35985302,156.72,0.0,269142.6
2021-06-12,2021-06-12,Safety Equipment expense,REF57403888,119.98,0.0,269022.62
2021-06-13,2021-06-13,Business materials,REF99320616,817.17,0.0,268205.45
2021-06-13,2021-06-13,Fuel purchase,REF61627570,470.49,0.0,267734.96
2021-06-14,2021-06-14,Fuel purchase,REF70703652,311.91,0.0,267423.05
2021-06-15,2021-06-15,Permits Licenses expense,REF23533161,72.85,0.0,267350.2
2021-06-15,2021-06-15,"Payment from Harris, Haney and Lewis",REF47521210,0.0,1580.46,268930.66
2021-06-15,2021-06-15,Invoice payment - Lowe-James,REF87411563,0.0,1185.79,270116.45
2021-06-15,2021-06-15,Business insurance premium,REF94547899,246.16,0.0,269870.29
2021-06-15,2021-06-15,Project payment - Jimenez-Singh,REF88909206,0.0,885.51,270755.8
2021-06-15,2021-06-15,"Payment from Jackson, Madden and Fernandez",REF98429463,0.0,1407.78,272163.58
2021-06-15,2021-06-15,Service payment - Hughes LLC,REF55229717,0.0,2068.22,274231.8
2021-06-17,2021-06-17,Business materials,REF65878434,775.74,0.0,273456.06
2021-06-18,2021-06-18,Business materials,REF33599147,974.64,0.0,272481.42
2021-06-19,2021-06-19,Fuel purchase,REF65173158,364.18,0.0,272117.24
2021-06-20,2021-06-20,Fuel purchase,REF65439462,259.82,0.0,271857.42
2021-06-24,2021-06-24,Permits Licenses expense,REF70525516,118.33,0.0,271739.09
2021-06-25,2021-06-25,Permits Licenses expense,REF23217133,45.61,0.0,271693.48
2021-06-26,2021-06-26,Business materials,REF30457886,987.32,0.0,270706.16
2021-06-30,2021-06-30,Project payment - Hughes LLC,REF67558456,0.0,2574.25,273280.41
2021-06-30,2021-06-30,Service payment - Jimenez-Singh,REF65226599,0.0,848.2,274128.61
2021-06-30,2021-06-30,"Invoice payment - Jackson, Madden and Fernandez",REF78999550,0.0,1245.68,275374.29
2021-06-30,2021-06-30,"Project payment - Harris, Haney and Lewis",REF69139666,0.0,1321.04,276695.33
2021-07-01,2021-07-01,Permits Licenses expense,REF99708979,75.97,0.0,276619.36
2021-07-02,2021-07-02,Fuel purchase,REF36698177,427.61,0.0,276191.75
2021-07-05,2021-07-05,Business materials,REF47509197,1231.01,0.0,274960.74
2021-07-06,2021-07-06,Tools expense,REF63448241,91.9,0.0,274868.84
2021-07-14,2021-07-14,Permits Licenses expense,REF99053433,120.02,0.0,274748.82
2021-07-15,2021-07-15,Invoice payment - Lowe-James,REF75625026,0.0,941.29,275690.11
2021-07-15,2021-07-15,Business insurance premium,REF93002120,240.7,0.0,275449.41
2021-07-15,2021-07-15,Safety Equipment expense,REF96205120,64.21,0.0,275385.2
2021-07-15,2021-07-15,"Service payment - Jackson, Madden and Fernandez",REF68048596,0.0,1394.05,276779.25
2021-07-17,2021-07-17,Fuel purchase,REF91499773,241.67,0.0,276537.58
2021-07-19,2021-07-19,Fuel purchase,REF85336195,387.37,0.0,276150.21
